,Id,NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,catSac
231,518,EL AMPARO SAA,80203,8,0.8,6.7,12.0,2,8.7,1.8,12.0,5,202005,151,157,2,4.7,0
232,523,EL AMPARO SAA,80203,9,0.8,10.0,12.7,2,7.3,2.6,13.4,12,202012,133,184,2,1.4,2
233,524,EL ANTOJO ORTIZ,80220,1,1.5,7.0,11.3,3,8.3,2.4,13.1,7,201807,178,21,2,4.5,2
234,525,EL ANTOJO ORTIZ,80220,1,0.8,5.0,11.2,5,9.1,34.0,12.4,7,202007,136,60,2,3.2,0
235,526,EL ANTOJO ORTIZ,80220,2,1.5,7.1,12.3,3,8.8,9.8,14.2,7,201807,146,74,2,4.1,2
236,532,EL ANTOJO SANCHEZ,80185,3,0.8,7.4,13.0,1,9.4,2.3,13.1,5,202005,163,99,2,5.4,2
237,542,EL ANTOJO SANCHEZ,80185,004B,0.8,9.9,12.5,2,9.4,2.7,12.9,8,202008,123,57,2,6.8,1
238,543,EL ANTOJO SANCHEZ,80185,005A,0.8,8.6,12.6,1,8.1,2.9,12.6,4,201804,138,98,2,2.1,1
239,544,EL ANTOJO SANCHEZ,80185,005A,0.8,12.3,12.9,2,11.2,2.9,12.8,5,201905,138,217,2,3.9,1
240,545,EL ANTOJO SANCHEZ,80185,005A,0.8,7.9,11.8,3,10.6,2.2,12.6,5,202005,113,66,2,5.4,1
241,547,EL ANTOJO SANCHEZ,80185,005C,1.2,8.9,11.7,2,9.0,2.6,12.2,11,201811,63,97,2,5.3,0
242,548,EL ARRANQUE,80654,1,0.8,10.4,14.7,1,8.1,2.8,14.7,11,202011,144,169,3,3.6,2
243,550,EL ARRANQUE,80654,001A,0.8,10.3,12.9,2,8.9,2.6,14.8,11,202011,137,165,3,3.6,2
244,559,EL BAMBU,80502,1,0.8,6.3,11.6,4,8.6,3.0,13.2,6,202006,125,45,3,3.2,2
245,561,EL BOLO MORROCO,80506,002A,0.5,11.3,13.9,1,9.0,2.5,13.0,9,201909,169,0,3,4.4,1
246,562,EL BOLO MORROCO,80506,002A,1.2,7.3,13.4,2,10.3,2.3,12.9,11,202011,145,0,3,1.4,1
247,563,EL BOLO MORROCO,80506,4,0.5,11.6,14.0,1,7.2,14.3,13.9,9,201909,149,0,3,4.4,2
248,564,EL BOLO MORROCO,80506,4,1.2,6.9,13.2,2,8.7,2.4,14.7,11,202011,113,0,3,1.4,2
249,567,EL BRASIL TENORIO,81313,1,0.8,7.6,12.4,4,8.9,2.0,13.5,1,202101,155,0,3,4.9,2
250,568,EL BRASIL TENORIO,81313,2,0.8,7.3,12.5,4,9.1,2.4,13.0,1,202101,160,0,3,4.4,1
251,569,EL BRASIL TENORIO,81313,3,1.0,10.0,12.9,1,9.3,2.5,12.7,9,201809,174,0,3,6.5,1
252,570,EL BRASIL TENORIO,81313,3,1.0,10.3,12.4,2,9.8,2.9,13.3,10,201910,181,0,3,4.4,2
253,571,EL BRASIL TENORIO,81313,3,0.8,11.3,12.9,3,9.9,2.3,13.6,11,202011,163,51,3,4.4,2
254,572,EL BRASIL TENORIO,81313,4,0.8,8.0,12.5,4,11.1,3.2,12.8,1,202101,154,0,3,4.6,1
255,574,EL BRASIL TENORIO,81313,5,1.0,6.1,11.6,2,10.2,2.9,11.7,5,201905,189,0,3,4.6,0
256,575,EL BRASIL TENORIO,81313,5,0.5,8.1,11.5,3,9.4,3.0,12.1,5,202005,162,0,3,4.6,0
257,577,EL BRASIL TENORIO,81313,8,1.0,6.4,12.0,2,12.0,2.6,11.4,5,201905,202,0,3,4.8,0
258,578,EL BRASIL TENORIO,81313,8,0.5,8.1,11.4,3,10.5,2.0,11.4,5,202005,175,81,3,3.4,0
259,579,EL BRASIL TENORIO,81313,9,1.0,9.3,12.9,1,11.3,2.6,11.3,6,201806,193,303,3,6.5,0
260,580,EL BRASIL TENORIO,81313,9,1.0,6.7,11.5,2,12.7,2.4,11.2,5,201905,204,0,3,4.4,0
261,581,EL BRASIL TENORIO,81313,9,0.5,10.0,11.8,3,9.1,3.3,12.3,5,202005,167,76,3,3.4,0
262,584,EL BRASIL TENORIO,81313,11,0.5,8.3,11.5,3,9.2,2.4,12.8,5,202005,175,0,3,3.4,1
263,587,EL BRILLANTE  BORDA,80202,999,1.2,12.3,13.0,2,11.0,1.7,12.4,3,201703,160,217,2,3.4,0
264,588,EL BRILLANTE  BORDA,80202,999,1.5,7.4,12.7,3,8.6,8.3,12.4,4,201804,144,177,2,3.0,0
265,589,EL BRILLANTE  BORDA,80202,999,1.2,10.1,12.4,5,11.3,23.1,12.9,4,202004,152,105,2,3.0,1
266,595,EL CANELO M,81052,3,0.8,8.9,14.6,2,6.9,2.8,14.1,9,201809,134,0,3,3.1,2
267,603,EL CARAJO,81395,2,0.8,9.6,13.1,1,10.0,3.3,12.4,12,201812,172,0,3,3.3,0
268,604,EL CARAJO,81395,2,0.8,10.1,12.8,3,8.8,2.9,12.8,1,202101,167,0,3,3.2,1
269,605,EL CARAJO,81395,3,0.8,4.9,14.0,1,9.5,3.8,12.3,12,201812,171,0,3,3.3,0
270,610,EL CARMEN EMPRESA,80132,1,1.3,12.6,12.7,3,10.7,2.3,13.7,12,201812,109,359,1,2.6,2
271,611,EL CARMEN EMPRESA,80132,1,1.2,7.0,11.8,4,9.4,5.3,13.0,12,201912,121,122,1,2.7,1
272,613,EL CARMEN EMPRESA,80132,2,1.2,7.0,11.8,2,8.1,2.4,13.3,9,201809,145,27,1,2.6,2
273,614,EL CARMEN EMPRESA,80132,2,1.0,6.7,11.7,3,9.3,2.7,12.9,9,201909,139,17,1,5.6,1
274,615,EL CARMEN EMPRESA,80132,2,0.8,10.6,12.6,4,8.8,2.5,13.5,10,202010,132,77,1,2.4,2
275,617,EL CARMEN MEJIA,80289,1,1.2,10.7,13.6,1,7.4,2.4,13.3,10,201910,82,362,2,2.3,2
276,618,EL CARMEN MEJIA,80289,1,1.2,13.3,13.0,2,10.0,1.7,13.5,12,202012,102,157,2,3.1,2
277,619,EL CARMEN VELASCO,82510,001A,1.2,10.4,13.5,1,9.0,1.6,12.2,10,201910,84,362,2,2.9,0
278,633,EL EDEN,80310,1,1.0,6.1,12.9,1,7.5,2.1,12.7,4,201704,158,0,3,3.2,1
279,634,EL EDEN,80310,1,1.1,7.4,11.4,2,7.0,1.9,13.4,3,201803,130,0,3,3.2,2
280,637,EL EDEN,80310,001A,0.6,4.9,12.2,1,7.3,2.6,13.9,3,201903,173,0,3,5.3,2
281,639,EL EDEN,80310,001B,0.6,5.1,12.3,1,6.5,2.1,13.3,3,201903,161,0,3,4.1,2
282,644,EL EDEN,80310,3,0.8,5.7,12.5,1,7.0,2.2,13.9,9,201909,150,0,3,3.2,2
283,646,EL EDEN,80310,4,1.3,3.3,12.5,2,6.7,1.9,12.7,8,201708,183,0,3,5.6,1
284,647,EL EDEN,80310,4,1.0,7.7,12.0,4,8.0,2.2,13.3,8,201908,146,0,3,6.9,2
285,648,EL EDEN,80310,4,0.8,7.7,11.9,5,8.9,2.5,13.2,8,202008,137,32,3,6.4,2
286,649,EL EDEN,80310,5,0.8,3.0,11.8,1,6.0,2.7,13.1,8,201908,158,0,3,6.9,2
287,652,EL EDEN,80310,005A,0.8,3.1,11.1,2,7.4,2.3,13.1,8,201908,156,0,3,6.9,2
288,655,EL EDEN,80310,6,0.5,3.1,11.6,1,7.9,2.1,13.7,9,201909,153,0,3,3.2,2
289,657,EL EDEN,80310,7,0.5,3.3,11.3,1,6.6,2.5,13.5,9,201909,145,0,3,3.2,2
290,663,EL ENCANTO,80596,5,1.0,10.9,13.6,1,9.1,2.6,12.2,6,201906,117,0,3,6.4,0
291,666,EL ESPEJO,80299,6,1.3,8.3,12.3,1,9.0,2.3,12.3,7,201807,184,109,2,7.3,0
292,668,EL ESPEJO,80299,7,1.0,9.0,13.0,1,7.6,2.5,12.4,11,201611,124,235,2,6.3,0
293,676,EL FARO,80184,1,1.0,8.1,13.7,1,9.1,2.6,12.8,6,201506,161,155,2,1.3,1
294,678,EL FARO,80184,001B,0.8,8.3,12.0,2,8.2,2.9,14.5,6,201506,128,71,2,0.5,2
295,680,EL FARO EMPRESA,82515,1,1.2,10.4,12.4,6,8.3,3.1,14.2,10,201910,144,89,1,1.9,2
296,681,EL FARO EMPRESA,82515,1,0.8,10.3,12.6,7,9.0,3.0,13.9,10,202010,127,51,1,5.9,2
297,682,EL FARO EMPRESA,82515,1,1.2,10.1,12.3,4,7.7,3.4,12.6,9,201809,123,51,1,1.8,1
298,683,EL FARO EMPRESA,82515,001A,1.2,7.6,12.9,1,11.6,3.0,11.9,12,201812,152,186,1,4.4,0
299,684,EL FARO EMPRESA,82515,001A,1.2,11.0,12.8,2,8.9,2.4,13.2,12,201912,133,173,1,2.3,2
300,685,EL FARO EMPRESA,82515,001A,0.8,7.9,12.3,3,9.5,2.6,12.8,1,202101,150,171,1,4.4,1
301,688,EL FARO EMPRESA,82515,001B,1.2,10.4,12.2,5,8.1,3.0,13.5,9,201809,125,51,1,1.2,2
302,689,EL FARO EMPRESA,82515,2,1.2,5.4,12.6,1,8.9,2.3,12.8,12,201912,138,168,1,1.6,1
303,690,EL FARO EMPRESA,82515,2,0.8,8.0,12.4,2,9.2,2.0,13.2,1,202101,149,171,1,4.4,2
304,693,EL FARO EMPRESA,82515,3,1.2,8.1,13.1,1,8.5,2.5,12.9,12,201912,151,203,1,2.0,1
305,694,EL FARO EMPRESA,82515,3,0.8,8.1,12.4,2,9.6,2.3,12.3,1,202101,165,179,1,4.4,0
306,729,EL GUABITO EMPRESA,80117,1,1.4,3.3,11.8,1,9.8,5.3,12.2,1,202001,120,40,1,3.2,0
307,730,EL GUABITO EMPRESA,80117,1,0.8,6.0,11.8,2,9.9,2.9,13.1,1,202101,113,112,1,3.2,2
308,732,EL GUABITO EMPRESA,80117,2,1.4,8.0,12.3,2,9.8,13.8,13.8,1,202001,116,158,1,2.2,2
309,733,EL GUABITO EMPRESA,80117,2,0.8,6.3,12.1,3,9.2,2.8,13.2,1,202101,132,127,1,3.0,2
310,738,EL GUABITO EMPRESA,80117,003A,1.4,5.1,11.7,2,12.0,33.1,11.3,1,202001,183,33,1,3.7,0
311,740,EL GUABITO EMPRESA,80117,4,1.4,3.6,11.9,1,9.9,3.0,12.3,1,202001,139,40,1,2.9,0
312,741,EL GUABITO EMPRESA,80117,4,0.8,7.9,12.2,2,9.0,3.3,12.5,1,202101,149,112,1,3.2,1
313,744,EL GUABITO EMPRESA,80117,004A,1.5,9.0,12.0,2,7.8,3.3,13.1,9,201809,144,61,1,3.5,2
314,745,EL GUABITO EMPRESA,80117,004B,1.5,10.6,12.4,2,8.3,3.2,13.4,9,201809,227,95,1,3.5,2
315,746,EL GUABITO EMPRESA,80117,004B,1.0,14.0,12.8,3,12.0,4.2,12.2,10,201910,155,185,1,4.6,0
316,747,EL GUABITO EMPRESA,80117,004B,0.8,11.7,12.7,4,9.4,3.8,13.1,11,202011,154,169,1,3.2,2
317,750,EL GUABITO EMPRESA,80117,6,1.5,10.7,12.4,3,8.2,3.4,13.9,9,201809,169,95,1,2.7,2
318,751,EL GUABITO EMPRESA,80117,6,1.0,14.1,12.8,4,10.8,3.4,12.9,10,201910,161,185,1,4.6,1
319,752,EL GUABITO EMPRESA,80117,6,0.8,11.7,12.6,5,8.7,2.9,12.7,11,202011,159,169,1,3.2,1
320,764,EL GUACHAL,80364,3,0.8,11.3,12.7,5,8.6,3.0,14.2,10,202010,145,85,3,4.4,2
321,766,EL GUACHAL,80364,4,1.0,8.6,14.0,1,8.7,6.6,12.5,5,201805,158,337,3,3.7,1
322,767,EL GUACHAL,80364,4,1.0,7.6,12.3,3,7.0,22.6,13.1,4,202004,159,92,3,3.1,2
323,769,EL GUACHAL,80364,004A,1.1,6.4,12.3,2,8.7,2.2,12.4,5,201905,151,0,3,1.7,0
324,770,EL GUACHAL,80364,004A,0.8,6.3,12.3,3,9.3,3.1,12.8,5,202005,153,115,3,3.1,1
325,771,EL GUACHAL,80364,5,1.0,7.3,13.9,1,8.6,2.0,13.4,3,202003,172,114,3,5.4,2
326,776,EL GUACHAL,80364,6,0.8,10.9,12.3,5,10.0,2.3,13.9,10,202010,136,85,3,4.4,2
327,780,EL GUAYABITO,80688,1,0.8,8.3,12.3,5,10.4,2.4,13.0,7,201907,114,0,3,3.9,1
328,782,EL GUAYABITO,80688,001A,1.0,9.4,14.8,2,8.7,4.6,11.9,12,201712,182,358,3,3.2,0
329,783,EL GUAYABITO,80688,001A,0.6,8.7,11.8,3,10.1,2.7,11.8,12,201812,181,0,3,3.2,0
330,784,EL GUAYABITO,80688,001A,0.5,9.7,12.3,4,8.3,2.9,13.0,12,201912,144,0,3,3.1,1
331,786,EL GUAYABITO,80688,001B,1.0,15.0,14.4,1,7.2,2.4,14.1,2,201702,183,0,3,3.2,2
332,787,EL GUAYABITO,80688,001B,0.8,12.9,12.9,3,10.6,2.9,12.6,7,201907,142,0,3,3.9,1
333,791,EL GUAYABITO,80688,003A,0.6,13.4,14.2,1,8.5,2.4,12.8,12,201812,162,101,3,3.2,1
334,792,EL GUAYABITO,80688,003A,0.5,9.3,11.8,2,8.5,2.6,12.3,12,201912,126,0,3,3.1,0
335,793,EL GUAYABITO,80688,4,1.0,14.1,14.4,1,7.9,2.6,12.9,2,201702,169,0,3,3.5,1
336,794,EL HIGUERON EMPRESA,82506,1,1.7,6.7,14.0,2,7.7,3.8,12.4,12,201712,169,262,1,4.4,0
337,795,EL HIGUERON EMPRESA,82506,1,1.5,7.1,11.5,3,9.9,3.0,12.2,12,201812,152,102,1,1.4,0
338,796,EL HIGUERON EMPRESA,82506,1,1.2,5.7,11.4,4,11.7,2.3,12.5,11,201911,143,138,1,3.3,1
339,797,EL HIGUERON EMPRESA,82506,1,0.8,12.7,13.1,5,9.1,2.8,13.1,12,202012,149,215,1,5.3,2
340,798,EL HIGUERON EMPRESA,82506,001A,1.5,11.7,12.5,3,9.3,9.7,12.9,1,201901,109,121,1,2.0,1
341,799,EL HIGUERON EMPRESA,82506,2,1.2,7.9,11.5,3,8.5,2.3,13.0,1,201901,139,30,1,3.2,1
342,800,EL HIGUERON EMPRESA,82506,2,1.2,8.0,11.7,4,10.3,2.7,13.2,1,202001,139,82,1,2.6,2
343,801,EL HIGUERON EMPRESA,82506,2,0.8,6.3,12.1,5,8.8,2.3,13.0,1,202101,156,205,1,1.4,1
344,803,EL HIGUERON EMPRESA,82506,3,1.7,5.3,13.8,2,8.3,6.6,12.5,12,201712,166,262,1,4.4,1
345,804,EL HIGUERON EMPRESA,82506,3,1.5,11.3,12.8,3,7.2,2.9,13.8,1,201901,127,134,1,0.2,2
346,805,EL HIGUERON EMPRESA,82506,3,1.2,7.6,12.0,4,9.7,2.1,13.3,1,202001,132,160,1,2.6,2
347,806,EL HIGUERON EMPRESA,82506,3,0.8,6.6,12.2,5,9.2,2.4,13.0,1,202101,155,223,1,1.5,1
348,807,EL HIGUERON EMPRESA,82506,4,1.0,9.3,13.1,1,8.9,6.2,13.3,10,201610,170,91,1,7.1,2
349,808,EL HIGUERON EMPRESA,82506,4,1.7,6.4,14.1,2,8.7,5.1,12.3,12,201712,175,291,1,4.4,0
350,809,EL HIGUERON EMPRESA,82506,4,1.5,6.9,11.5,3,9.8,2.6,12.9,12,201812,146,102,1,0.7,1
351,810,EL HIGUERON EMPRESA,82506,4,1.2,5.7,11.5,4,10.6,2.3,12.7,11,201911,141,147,1,4.0,1
352,811,EL HIGUERON EMPRESA,82506,4,0.8,11.6,12.8,5,8.4,2.3,13.4,12,202012,140,210,1,6.1,2
353,813,EL HIGUERON EMPRESA,82506,5,1.5,9.7,12.5,3,8.5,3.4,13.2,12,201812,161,152,1,2.0,2
354,814,EL HIGUERON EMPRESA,82506,5,1.2,3.7,10.9,4,10.8,2.7,12.5,11,201911,145,137,1,3.3,1
355,815,EL HIGUERON EMPRESA,82506,5,0.8,11.3,12.8,5,8.4,2.6,13.2,12,202012,147,223,1,2.9,2
356,817,EL HIGUERON EMPRESA,82506,6,1.5,9.9,12.5,3,7.8,3.1,12.6,12,201812,190,152,1,2.8,1
357,818,EL HIGUERON EMPRESA,82506,6,1.2,4.0,11.0,4,10.5,2.7,12.4,11,201911,138,137,1,3.3,0
358,819,EL HIGUERON EMPRESA,82506,6,0.8,9.3,13.0,5,9.3,2.7,12.4,1,202101,177,240,1,1.4,0
359,820,EL HIGUERON EMPRESA,82506,006A,1.5,11.1,12.8,3,8.7,2.3,13.5,1,201901,160,152,1,3.7,2
360,821,EL JAGUAL,80354,1,0.8,13.7,13.8,3,8.9,2.4,13.4,1,202101,154,111,3,2.3,2
361,822,EL JAGUAL,80354,2,1.2,9.3,12.3,2,10.1,10.0,12.0,4,201704,172,342,3,2.6,0
362,823,EL JAGUAL,80354,2,0.8,8.0,12.4,3,8.9,2.3,12.3,4,201804,131,232,3,6.5,0
363,824,EL JAGUAL,80354,2,1.1,10.4,13.3,4,10.9,2.7,12.3,6,201906,157,0,3,1.8,0
364,825,EL JAGUAL,80354,2,0.8,8.9,12.7,5,9.3,2.2,12.0,7,202007,152,212,3,4.0,0
365,827,EL JAGUAL,80354,3,1.0,6.9,13.6,1,10.1,2.2,11.3,6,201906,191,0,3,1.7,0
366,828,EL JAGUAL,80354,3,0.8,7.1,12.2,2,10.9,3.3,11.6,6,202006,171,174,3,4.0,0
367,831,EL JAGUAL,80354,003A,1.1,7.7,13.6,1,7.9,2.6,13.1,9,201909,184,0,3,4.4,2
368,832,EL JAGUAL,80354,003A,0.8,8.9,12.6,2,8.2,3.0,13.4,10,202010,156,80,3,3.0,2
369,833,EL JAGUAL,80354,4,0.8,11.3,14.0,1,8.6,2.2,12.7,6,202006,167,326,3,3.2,1
370,838,EL JAGUAL,80354,5,1.2,5.0,13.0,1,9.3,3.0,13.0,3,202003,159,127,3,5.0,1
371,845,EL JAGUAL,80354,8,1.1,7.4,13.6,1,7.8,3.0,14.1,9,201909,152,0,3,4.4,2
372,846,EL JAGUAL,80354,8,0.8,9.0,12.7,2,10.4,2.3,13.6,10,202010,158,80,3,3.0,2
373,849,EL JAGUAL,80354,9,1.1,9.1,13.7,1,7.2,2.3,14.7,9,201909,142,0,3,4.4,2
374,850,EL JAGUAL,80354,9,0.8,10.3,12.6,2,8.2,2.4,14.7,10,202010,127,74,3,4.4,2
375,854,EL JAGUAL,80354,011A,1.0,12.6,14.4,1,9.2,7.0,13.5,12,202012,174,124,3,4.4,2
376,856,EL JAGUAL,80354,14,1.2,7.3,12.4,1,7.4,2.4,13.5,8,201808,184,85,3,7.5,2
377,857,EL JAGUAL,80354,14,1.0,12.1,13.5,2,7.7,2.2,14.0,9,201909,171,0,3,4.4,2
378,858,EL JAGUAL,80354,14,0.8,9.4,12.5,3,7.1,2.6,14.6,10,202010,148,99,3,3.0,2
379,859,EL JAGUAL,80354,15,1.0,13.7,13.4,2,9.4,2.4,13.3,3,201703,171,267,3,2.6,2
380,860,EL JAGUAL,80354,15,0.8,7.7,13.1,3,8.4,2.5,12.8,4,201804,134,200,3,3.2,1
381,861,EL JAGUAL,80354,15,1.1,6.4,12.5,4,10.1,2.1,12.0,5,201905,146,0,3,1.7,0
382,862,EL JAGUAL,80354,15,0.8,6.6,12.3,5,11.1,2.2,12.6,5,202005,150,138,3,4.0,1
383,868,EL JAGUAL,80354,17,0.8,8.3,12.8,3,9.2,2.3,12.6,4,201804,134,200,3,6.5,1
384,869,EL JAGUAL,80354,17,1.1,6.3,12.3,4,8.2,1.9,12.6,5,201905,126,0,3,1.7,1
385,870,EL JAGUAL,80354,17,0.8,6.0,12.2,5,9.8,2.3,12.3,5,202005,151,130,3,4.0,0
386,871,EL JAGUAL,80354,18,0.8,14.7,14.1,3,10.3,2.6,13.0,1,202101,128,113,3,5.4,1
387,872,EL JAGUAL,80354,018A,1.0,12.4,13.2,2,7.3,1.8,14.5,9,201909,154,0,3,4.4,2
388,873,EL JAGUAL,80354,018A,1.2,12.1,14.3,3,10.9,3.4,13.9,12,202012,149,92,3,4.4,2
389,878,EL JARDIN,80126,126,0.8,10.4,12.4,4,9.1,1.8,12.8,11,201911,120,352,1,4.9,1
390,885,EL JARDIN,80126,128C,1.2,12.6,12.8,3,9.2,2.8,13.7,10,201810,140,132,1,7.6,2
391,886,EL JARDIN,80126,129,1.0,7.9,12.1,6,12.9,10.4,12.4,1,202001,130,140,1,3.1,0
392,889,EL JARDIN,80126,129C,1.0,9.7,12.0,2,11.6,24.6,13.7,10,201910,124,138,1,4.2,2
393,890,EL JARDIN,80126,129C,0.8,11.3,12.5,3,7.9,2.5,13.1,10,202010,132,153,1,7.3,2
394,891,EL JARDIN,80126,129D,1.0,9.6,12.2,2,10.3,1.1,13.9,12,201512,109,120,1,5.2,2
395,892,EL JARDIN,80126,129D,1.0,11.0,12.9,3,9.9,1.7,10.9,1,201701,139,257,1,4.6,0
396,897,EL JARDIN,80126,133,1.2,8.7,13.6,3,9.9,5.3,12.1,3,201803,138,315,1,7.6,0
397,898,EL JARDIN,80126,133B,1.2,8.9,12.3,3,9.9,26.1,13.0,1,201901,83,238,1,4.7,1
398,900,EL JARDIN,80126,134,1.2,6.4,11.4,3,9.5,23.6,12.8,8,201808,151,45,1,3.1,1
399,902,EL JARDIN,80126,134,0.8,11.0,12.5,5,7.4,2.0,14.3,10,202010,138,153,1,7.3,2
400,910,EL JARDIN,80126,137A,0.8,11.9,13.3,2,8.8,1.7,13.2,9,202009,147,105,1,5.8,2
401,914,EL JARDIN,80126,139B,1.0,9.4,12.0,2,7.1,1.2,12.8,12,201512,132,137,1,3.5,1
402,916,EL JARDIN,80126,139B,1.0,7.1,12.3,6,10.2,23.7,13.6,4,202004,113,134,1,4.2,2
403,918,EL JARDIN,80126,141,1.2,9.0,12.0,6,7.1,41.2,13.1,10,201810,149,213,1,4.6,2
404,919,EL JARDIN,80126,141,1.0,9.6,12.1,7,9.1,1.8,12.8,10,201910,121,138,1,4.2,1
405,920,EL JARDIN,80126,141,0.8,11.1,12.5,8,10.1,2.2,12.1,10,202010,144,153,1,7.3,0
406,922,EL LIBANO 2,80197,1,0.8,4.0,12.0,1,9.1,3.1,12.1,4,202004,143,103,2,3.2,0
407,927,EL LIBANO MENDOZA,80175,1,1.2,8.3,13.0,1,8.3,2.6,13.5,4,202004,146,112,2,3.6,2
408,935,EL LIMON,80495,4,0.8,10.7,13.0,2,9.4,1.1,11.1,8,202008,194,92,3,5.8,0
409,942,EL LIMONAR TESORITO,80194,1,0.8,7.6,12.3,2,9.9,1.8,13.4,8,202008,84,88,2,4.9,2
410,947,EL MANGON DELGADO,80177,1,1.2,9.7,12.2,2,10.2,3.6,13.0,3,201703,152,96,2,1.8,1
411,948,EL MANGON DELGADO,80177,1,1.0,11.1,13.4,3,9.1,2.6,12.5,4,201804,124,155,2,3.0,1
412,951,EL MOLINO,81033,2,0.8,5.9,13.3,1,9.0,3.4,12.6,4,202004,166,0,3,3.2,1
413,953,EL MOLINO,81033,3,0.8,6.3,13.4,1,10.4,21.6,11.9,4,202004,167,0,3,3.2,0
414,955,EL MOLINO,81033,4,0.6,5.9,12.2,4,10.5,6.6,13.4,3,202003,140,0,3,3.2,2
415,964,EL OCASO,81146,14,1.2,11.3,14.4,1,9.6,9.0,12.1,7,201907,166,0,3,5.1,0
416,966,EL OCASO,81146,15,1.2,11.6,14.4,1,9.5,2.0,12.8,7,201907,161,0,3,5.1,1
417,970,EL OCASO,81146,016A,0.5,12.4,13.2,2,11.9,2.4,11.8,11,201911,157,0,3,4.4,0
418,972,EL OCASO,81146,016B,1.0,13.3,14.3,1,7.7,1.8,12.4,10,201810,173,157,3,4.4,0
419,973,EL OCASO,81146,016B,0.5,11.7,13.0,2,9.8,2.1,12.6,11,201911,175,0,3,4.4,1
420,976,EL OCASO,81146,17,0.5,8.4,12.1,4,7.6,1.1,12.9,3,202003,126,69,3,5.1,1
421,981,EL OVIEDO  VILLALOBOS,80228,1,1.3,12.1,12.9,2,8.6,2.5,13.4,7,201807,155,130,2,6.2,2
422,982,EL OVIEDO  VILLALOBOS,80228,1,1.0,7.7,12.5,3,7.7,2.4,12.9,8,201908,153,115,2,4.4,1
423,983,EL OVIEDO  VILLALOBOS,80228,1,0.8,13.7,13.0,4,8.8,2.1,13.4,9,202009,152,64,2,3.8,2
424,984,EL OVIEDO  VILLALOBOS,80228,001A,1.2,6.6,12.7,1,9.7,2.7,12.2,11,201611,181,271,2,2.3,0
425,985,EL OVIEDO  VILLALOBOS,80228,001A,1.3,7.7,12.1,4,10.6,5.2,13.7,3,202003,136,22,2,4.4,2
426,986,EL OVIEDO  VILLALOBOS,80228,2,1.0,14.0,14.3,1,8.1,2.7,13.0,9,201509,162,35,2,5.7,1
427,988,EL OVIEDO  VILLALOBOS,80228,2,1.5,8.3,12.0,4,10.0,24.4,12.9,2,201902,164,14,2,1.2,1
428,989,EL OVIEDO  VILLALOBOS,80228,2,1.2,6.0,11.7,5,12.5,3.0,12.6,2,202002,141,24,2,1.2,1
429,990,EL OVIEDO  VILLALOBOS,80228,002A,1.5,8.3,12.0,4,12.1,19.6,12.8,2,201902,152,14,2,3.6,1
430,992,EL OVIEDO EMPRESA,80127,1,1.3,7.4,12.0,5,11.0,2.8,13.4,7,201807,125,61,1,3.1,2
431,993,EL OVIEDO EMPRESA,80127,1,1.2,9.7,12.4,6,7.3,3.2,13.8,8,201908,106,79,1,2.7,2
432,994,EL OVIEDO EMPRESA,80127,001Z,1.1,14.0,13.2,2,8.7,3.2,14.5,4,201504,119,0,1,3.7,2
433,995,EL OVIEDO EMPRESA,80127,2,1.2,6.4,11.6,4,10.3,3.1,12.8,9,201809,159,40,1,3.7,1
434,996,EL OVIEDO EMPRESA,80127,2,1.2,14.6,13.4,5,8.8,2.9,13.0,12,201912,136,306,1,4.4,1
435,997,EL OVIEDO EMPRESA,80127,2,0.8,9.1,12.4,6,10.2,2.6,12.5,12,202012,136,145,1,3.3,1
436,998,EL OVIEDO EMPRESA,80127,002A,1.3,14.3,13.4,3,8.1,2.9,14.6,10,201810,152,163,1,4.0,2
437,1000,EL OVIEDO EMPRESA,80127,002C,1.0,8.4,13.3,1,9.0,2.5,12.2,12,201912,148,306,1,3.0,0
438,1002,EL OVIEDO EMPRESA,80127,002D,1.3,12.1,12.9,2,6.7,2.2,12.1,7,201807,124,130,1,4.0,0
439,1003,EL OVIEDO EMPRESA,80127,002E,1.2,9.4,12.3,4,7.4,2.3,14.8,10,201810,127,95,1,4.0,2
440,1004,EL OVIEDO EMPRESA,80127,002X,1.5,13.9,14.2,3,11.9,2.8,12.8,10,201710,205,154,1,7.7,1
441,1005,EL OVIEDO EMPRESA,80127,002Y,1.5,14.0,14.3,3,11.5,2.9,11.5,10,201710,192,154,1,7.7,0
442,1006,EL OVIEDO EMPRESA,80127,002Z,1.5,14.1,14.3,3,10.1,1.6,12.5,10,201710,120,154,1,7.7,1
443,1012,EL OVIEDO EMPRESA,80127,003A,1.3,13.4,14.7,1,11.1,3.2,13.7,4,202004,105,131,1,4.4,2
444,1014,EL PALMAR PAYERAS,80331,1,0.2,8.4,13.3,4,8.4,2.3,12.9,3,202003,157,0,3,1.7,1
445,1019,EL PALMAR PAYERAS,80331,11,0.5,12.7,14.2,1,7.3,3.1,13.6,9,201909,174,0,3,3.1,2
446,1025,EL PALMAR REYES,80580,2,1.0,8.4,11.8,3,8.8,2.9,12.0,1,201901,168,0,3,7.2,0
447,1026,EL PALMAR REYES,80580,2,0.8,12.1,13.1,4,9.8,3.6,13.1,3,202003,128,124,3,4.6,2
